,Household level identifier,Target,=1 Overcrowding by bedrooms,=1 Overcrowding by rooms,=1 has toilet in the household,=1 if the household has refrigerator,=1 if predominant material on the outside wall is block or brick,"=1 if predominant material on the outside wall is socket (wood, zinc or absbesto",=1 if predominant material on the outside wall is prefabricated or cement,=1 if predominant material on the floor is cement,=1 if predominant material on the outside wall is waste material,=1 if predominant material on the outside wall is wood ,=1 if predominant material on the outside wall is zink,=1 if predominant material on the outside wall is natural fibers,=1 if predominant material on the outside wall is other,"=1 if predominant material on the floor is mosaic, ceramic, terrazo",=1 if predominant material on the floor is other,=1 if predominant material on the floor is  natural material,=1 if no floor at the household,=1 if predominant material on the floor is wood,=1 if predominant material on the roof is metal foil or zink,"=1 if predominant material on the roof is fiber cement, mezzanine ",=1 if predominant material on the roof is natural fibers,=1 if predominant material on the roof is other,=1 if the house has ceiling,=1 if water provision inside the dwelling,=1 if water provision outside the dwelling,=1 if no water provision,=1 no toilet in the dwelling,=1 toilet connected to sewer or cesspool,=1 toilet connected to  septic tank,=1 toilet connected to black hole or letrine,=1 toilet connected to other system,=1 no main source of energy used for cooking (no kitchen),=1 main source of energy used for cooking electricity,=1 main source of energy used for cooking gas,=1 main source of energy used for cooking wood charcoal,=1 if rubbish disposal mainly by tanker truck,=1 if rubbish disposal mainly by botan hollow or buried,=1 if rubbish disposal mainly by burning,=1 if rubbish disposal mainly by throwing in an unoccupied space,=1 if rubbish disposal mainly other,=1 own and fully paid house,"=1 own, paying in installments",=1 rented,=1 precarious,"=1 other(assigned, borrowed)",=1 if the household has notebook or desktop computer,=1 if the household has TV,=1 region Central,=1 region Chorotega,=1 region PacÃƒÂ­fico central,=1 region Brunca,=1 region Huetar AtlÃƒÂ¡ntica,=1 region Huetar Norte,=1 zona urbana,Monthly rent payment,Dependency rate,years of education of male head of household,years of education of female head of household,average years of education for adults (18+),# persons per room, number of all rooms in the house,Males younger than 12 years of age,Males 12 years of age and older,Total males in the household,Females younger than 12 years of age,Females 12 years of age and older,Total females in the household,persons younger than 12 years of age,persons 12 years of age and older,number of tablets household owns,TamViv,household size,Number of children 0 to 19 in household,Number of adults in household,# of individuals 65+ in the household,number of bedrooms,# of mobile phones,electricity,electricity-missing,walls,roof,floor,no_essentials,luxury,phones-per-capita,tablets-per-capita,rooms-per-capita,rent-per-capita,owns a tablet-min,owns a tablet-sum,owns a tablet-count,owns a tablet-std,owns a tablet-range_,=1 if disable person-min,=1 if disable person-max,=1 if disable person-sum,=1 if female-min,=1 if female-max,=1 if female-sum,=1 if female-std,=1 if female-range_,=1 if less than 10 years old-min,=1 if less than 10 years old-max,=1 if less than 10 years old-sum,=1 if free or coupled uunion-min,=1 if free or coupled uunion-max,=1 if free or coupled uunion-std,=1 if married-min,=1 if married-max,=1 if married-std,=1 if divorced-min,=1 if divorced-max,=1 if separated-min,=1 if separated-max,=1 if separated-sum,=1 if widow/er-min,=1 if widow/er-max,=1 if single-min,=1 if single-max,=1 if single-sum,=1 if single-std,=1 if household head-min,=1 if household head-max,=1 if household head-std,=1 if spouse/partner-min,=1 if spouse/partner-max,=1 if son/doughter-min,=1 if son/doughter-max,=1 if son/doughter-sum,=1 if stepson/doughter-min,=1 if stepson/doughter-max,=1 if stepson/doughter-sum,=1 if son/doughter in law-min,=1 if son/doughter in law-max,=1 if grandson/doughter-min,=1 if grandson/doughter-max,=1 if grandson/doughter-sum,=1 if mother/father-min,=1 if mother/father-max,=1 if father/mother in law-min,=1 if father/mother in law-max,=1 if brother/sister-min,=1 if brother/sister-max,=1 if brother/sister-sum,=1 if brother/sister in law-min,=1 if brother/sister in law-max,=1 if brother/sister in law-sum,=1 if other family member-min,=1 if other family member-max,=1 if other family member-sum,=1 if other non family member-min,=1 if other non family member-max,=1 if other non family member-sum,=1 if mobile phone-min,=1 if mobile phone-std,=1 if mobile phone-range_,years of schooling-min,years of schooling-max,years of schooling-sum,years of schooling-std,years of schooling-range_,Age in years-min,Age in years-max,Age in years-sum,Age in years-std,Age in years-range_,max_edu-max,max_edu-std,max_edu-range_,schooling/age-min,schooling/age-max,schooling/age-sum,schooling/age-std,schooling/age-range_
21,b9d64d752,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,168000.0,1.0,0.0,7.0,9.0,1.3333334,5,1,1,2,0,2,2,1,3,0.0,4,4,2,2,0,3,2,2.0,False,2,2,2,1,1,0.5,0.0,1.25,42000.0,0,0,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,2,0,0,0,1,2,0.5773502691896257,0,1,0.5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,2,11,26,3.696845502136472,9,10,37,96,14.491376746189438,27,4,1.2909944487358056,3,0.1891891891891892,0.46153846153846156,1.1562832062832062,0.12639460040296294,0.27234927234927236
22,09a26c158,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,40000.0,8.0,7.0,0.0,7.0,1.0,1,0,1,1,0,0,0,0,1,0.0,1,1,0,1,1,1,0,2.0,False,2,2,2,1,0,0.0,0.0,1.0,40000.0,0,0,1,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,1,1,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,7,7,,0,71,71,71,,0,3,,0,0.09859154929577464,0.09859154929577464,0.09859154929577464,,0.0
23,e2f9717d3,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,155000.0,0.0,0.0,14.0,10.0,2.0,3,0,1,1,0,1,1,0,2,0.0,2,2,0,2,0,1,2,2.0,False,2,2,2,1,2,1.0,0.0,1.5,77500.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,1,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,14,20,5.656854249492381,8,29,30,59,0.7071067811865476,1,7,3.5355339059327378,5,0.20689655172413793,0.4666666666666667,0.6735632183908046,0.18368520982547099,0.2597701149425288
24,65d20b573,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0.0,0.5,0.0,14.0,13.0,1.0,6,0,2,2,0,1,1,0,3,2.0,3,3,0,3,1,3,3,2.0,False,2,2,2,1,4,1.0,0.6666666666666666,2.0,0.0,1,3,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,11,14,39,1.7320508075688772,3,26,70,151,22.368132093076824,44,7,1.7320508075688772,3,0.15714285714285714,0.5384615384615384,0.9501498501498501,0.19811593634773356,0.3813186813186813
25,d9281c805,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,8.0,0.0,9.0,9.0,0.33333334,6,0,0,0,0,1,1,0,1,0.0,1,1,0,1,1,3,1,2.0,False,2,1,1,1,1,1.0,0.0,6.0,0.0,0,0,1,,0,0,0,0,1,1,1,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,1,0,0,0,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,9,9,9,,0,71,71,71,,0,3,,0,0.1267605633802817,0.1267605633802817,0.1267605633802817,,0.0
26,5f7699c70,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,200000.0,0.66666669,9.0,0.0,9.0,2.5,3,1,1,2,1,2,3,2,3,0.0,5,5,2,3,0,2,5,2.0,False,1,1,1,1,1,1.0,0.0,0.6,40000.0,0,0,5,0.0,0,0,0,0,0,1,3,0.5477225575051661,1,0,1,1,0,1,0.5477225575051661,0,0,0.0,0,0,0,0,0,0,0,0,1,2,0.5477225575051662,0,1,0.4472135954999579,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,9,32,3.9749213828703582,9,1,60,131,22.53219918250325,59,3,1.4142135623730951,3,0.0,0.45454545454545453,1.2148902821316614,0.17337373123822475,0.45454545454545453
27,a0a822586,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0.0,1.0,15.0,0.0,14.0,2.0,6,1,1,2,0,2,2,1,3,0.0,4,4,1,3,1,2,2,2.0,False,2,2,2,1,3,0.5,0.0,1.5,0.0,0,0,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,1,1,0,0,0.0,0,1,0.5773502691896257,0,0,0,0,0,0,0,0,1,1,0.5,0,1,0.5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,15,42,7.14142842854285,15,7,74,166,27.452990122510638,67,7,3.366501646120693,7,0.0,0.375,0.8704954954954955,0.17184496503993693,0.375
28,b2ceb3e5c,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,350000.0,0.5,16.0,0.0,16.5,1.0,6,0,1,1,0,2,2,0,3,3.0,3,3,1,2,0,3,4,2.0,False,2,2,2,1,3,1.3333333333333333,1.0,2.0,116666.66666666667,1,3,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,10,17,43,3.7859388972001824,7,17,57,114,20.074859899884732,40,7,2.309401076758503,4,0.2807017543859649,0.5882352941176471,1.293937048503612,0.15386391335249325,0.3075335397316822
29,69bfa2895,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,270000.0,0.5,0.0,14.0,14.0,1.0,6,1,1,2,0,1,1,1,2,0.0,3,3,1,2,0,3,2,2.0,False,2,2,2,1,3,0.6666666666666666,0.0,2.0,90000.0,0,0,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,1,1,0,1,0.5773502691896258,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,14,29,7.505553499465135,13,8,44,93,19.974984355438178,36,7,3.4641016151377544,6,0.125,0.34146341463414637,0.7846452328159645,0.11882596341181535,0.21646341463414637
30,bcc196e5a,4,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,300000.0,0.0,0.0,13.0,14.333332999999998,0.75,7,0,1,1,0,2,2,0,3,1.0,3,3,0,3,0,4,3,2.0,False,2,2,2,1,4,1.0,0.3333333333333333,2.3333333333333335,100000.0,1,3,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,1,2,0.5773502691896258,0,1,0.5773502691896258,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,13,15,43,1.1547005383792515,2,29,60,120,17.349351572897472,31,7,0.0,0,0.21666666666666667,0.5172413793103449,1.217779013718947,0.16475076163819782,0.3005747126436782
31,fca2c4361,4,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,250000.0,2.0,6.0,0.0,9.333333,1.0,5,0,2,2,0,1,1,0,3,0.0,3,3,0,3,2,3,2,2.0,False,1,1,1,1,1,0.6666666666666666,0.0,1.6666666666666667,83333.33333333333,0,0,3,0.0,0,0,1,1,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,11,28,2.8867513459481287,5,42,70,179,15.373136743466942,28,4,1.1547005383792515,2,0.08955223880597014,0.2619047619047619,0.5085998578535892,0.0868417532018486,0.1723525230987918
32,2b1a06ddc,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,6.5,1.0,4,0,1,1,0,1,1,0,2,0.0,2,2,0,2,1,2,1,2.0,False,1,1,2,1,1,0.5,0.0,2.0,0.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,13,13,9.192388155425117,13,55,89,144,24.041630560342615,34,7,4.949747468305833,7,0.0,0.23636363636363636,0.23636363636363636,0.1671343300986385,0.23636363636363636
33,caa343c15,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,15.0,12.0,1.3333334,4,0,3,3,0,1,1,0,4,0.0,4,4,2,2,0,3,4,2.0,False,2,2,2,1,1,1.0,0.0,1.0,0.0,0,0,4,0.0,0,0,0,0,0,1,1,0.5,1,0,0,0,0,1,0.5773502691896257,0,0,0.0,0,0,0,0,0,0,0,0,1,2,0.5773502691896257,0,1,0.5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,8,15,41,3.2015621187164243,7,15,40,111,13.59840676942217,25,7,2.0,4,0.225,0.5333333333333333,1.6723604826546004,0.1461481658570043,0.30833333333333335
34,0b7ee52ff,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,8.0,0.0,11.0,11.0,0.5,4,0,0,0,0,1,1,0,1,0.0,1,1,0,1,1,2,1,2.0,False,2,2,1,1,1,1.0,0.0,4.0,0.0,0,0,1,,0,0,0,0,1,1,1,,0,0,0,0,0,0,,0,0,,0,0,1,1,1,0,0,0,0,0,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,11,11,11,,0,66,66,66,,0,4,,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.0
35,14aeb8605,4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,130000.0,0.66666669,0.0,4.0,6.0,2.5,4,1,2,3,0,2,2,1,4,0.0,5,5,2,3,0,2,4,2.0,False,1,1,1,1,2,0.8,0.0,0.8,26000.0,0,0,5,0.0,0,0,0,0,0,1,2,0.5477225575051661,1,0,1,1,0,1,0.5477225575051662,0,0,0.0,0,0,0,0,0,0,0,0,1,2,0.5477225575051661,0,1,0.447213595499958,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,8,24,3.03315017762062,8,4,59,141,21.300234740490538,55,3,1.1401754250991378,3,0.0,0.46153846153846156,0.9674303098031911,0.18092036727365454,0.46153846153846156
36,07a5de1ba,4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,100000.0,2.0,0.0,8.0,8.0,3.0,3,0,1,1,0,2,2,0,3,0.0,3,3,2,1,0,1,1,2.0,False,2,2,2,1,1,0.3333333333333333,0.0,1.0,33333.333333333336,0,0,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,2,0.5773502691896258,0,1,0.5773502691896258,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,7,9,24,1.0,2,15,38,70,12.741009902410928,23,3,0.0,0,0.21052631578947367,0.5294117647058824,1.2066047471620227,0.16893428515553113,0.3188854489164087
37,5e72b4b07,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0.5,0.0,17.0,14.0,1.0,6,1,1,2,0,1,1,1,2,1.0,3,3,1,2,0,3,3,2.0,False,2,2,2,1,3,1.0,0.3333333333333333,2.0,0.0,1,3,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3,17,31,7.023769168568493,14,10,46,99,19.974984355438178,36,8,3.511884584284246,7,0.2391304347826087,0.3953488372093023,0.934479271991911,0.0787408132034765,0.1562184024266936
38,288b0f0fa,4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.5,0.0,11.0,11.0,1.5,4,1,1,2,0,1,1,1,2,1.0,3,3,1,2,0,2,2,2.0,False,2,2,2,1,2,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,1,3,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,1,2,0.5773502691896258,0,1,0.5773502691896258,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,4,11,26,4.041451884327381,7,11,44,77,16.802777548171413,33,4,1.7320508075688772,3,0.25,0.5,1.1136363636363638,0.12517205789286595,0.25
39,ed19e63e8,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,8.0,0.0,6.0,6.0,0.33333334,5,0,0,0,0,1,1,0,1,0.0,1,1,0,1,1,3,1,2.0,False,2,2,2,1,1,1.0,0.0,5.0,0.0,0,0,1,,0,0,0,0,1,1,1,,0,0,0,0,0,0,,0,0,,0,0,1,1,1,0,0,0,0,0,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,6,6,6,,0,79,79,79,,0,2,,0,0.0759493670886076,0.0759493670886076,0.0759493670886076,,0.0
40,bb809b379,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,8.0,4.0,0.0,4.0,0.25,6,0,1,1,0,0,0,0,1,0.0,1,1,0,1,1,4,1,2.0,False,2,2,2,1,1,1.0,0.0,6.0,0.0,0,0,1,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,1,0,0,0,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,4,4,4,,0,75,75,75,,0,1,,0,0.05333333333333334,0.05333333333333334,0.05333333333333334,,0.0
41,f954c1672,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,1.0,0.0,4.0,6.0,0.66666669,5,0,1,1,0,1,1,0,2,0.0,2,2,0,2,1,3,0,2.0,False,2,2,2,1,2,0.0,0.0,2.5,0.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,8,12,2.8284271247461903,4,53,78,131,17.67766952966369,25,3,1.4142135623730951,2,0.05128205128205128,0.1509433962264151,0.20222544750846638,0.07047121283233129,0.09966134494436381
42,c179fa326,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,200000.0,1.0,14.0,0.0,11.5,2.0,5,1,2,3,0,3,3,1,5,0.0,6,6,2,4,1,3,4,2.0,False,2,2,2,1,2,0.6666666666666666,0.0,0.8333333333333334,33333.333333333336,0,0,6,0.0,0,0,0,0,0,1,3,0.5477225575051661,1,0,1,1,0,0,0.0,0,1,0.5163977794943222,0,1,0,0,0,0,0,0,1,2,0.5163977794943223,0,1,0.408248290463863,0,1,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,14,46,4.760952285695233,14,1,67,213,26.67395733669828,66,7,2.3166067138525404,7,0.0,0.55,1.4111918761172493,0.2001031957665376,0.55
43,ac94e73e6,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.33333334,15.0,0.0,13.0,1.0,7,0,1,1,0,3,3,0,4,2.0,4,4,1,3,0,4,4,2.0,False,2,1,2,1,2,1.0,0.5,1.75,0.0,1,4,4,0.0,0,0,0,0,0,1,3,0.5,1,0,0,0,0,0,0.0,0,1,0.5773502691896257,0,0,0,0,0,0,0,0,1,2,0.5773502691896257,0,1,0.5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,15,45,3.862210075418823,9,13,55,148,19.6638416050035,42,7,2.449489742783178,5,0.21568627450980393,0.46153846153846156,1.3982278708445037,0.12397505070584472,0.24585218702865763
44,d9e9b591a,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.25,0.0,0.0,9.0,1.6666666,5,0,1,1,0,4,4,0,5,0.0,5,5,0,5,1,3,3,2.0,False,0,0,0,1,1,0.6,0.0,1.0,0.0,0,0,5,0.0,0,0,0,0,0,1,4,0.4472135954999579,1,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,1,0,1,2,0.5477225575051662,0,1,0.4472135954999579,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,14,45,5.744562646538029,14,21,68,206,20.179197209007103,47,7,3.0,7,0.0,0.6666666666666666,1.6872195686785352,0.3091339690790837,0.6666666666666666
45,52123171a,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,3.0,17.0,0.0,12.75,1.0,7,0,2,2,0,2,2,0,4,1.0,4,4,0,4,3,4,3,2.0,False,2,2,2,1,3,0.75,0.25,1.75,0.0,1,4,4,0.0,0,0,1,2,0,1,2,0.5773502691896257,1,0,0,0,0,0,0.0,0,1,0.5773502691896257,0,1,0,0,0,0,1,0,0,0,0.0,0,1,0.5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,17,51,5.315072906367325,11,42,97,287,22.61820800446696,55,7,2.449489742783178,5,0.061855670103092786,0.40476190476190477,0.8439691730385135,0.14568351379109612,0.342906234658812
46,81cfc3f8c,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,260000.0,1.0,10.0,0.0,9.5,2.0,5,1,2,3,0,1,1,1,3,3.0,6,4,2,2,0,3,5,2.0,False,1,2,2,1,2,0.8333333333333334,0.5,0.8333333333333334,43333.333333333336,1,4,4,0.0,0,0,0,0,0,1,1,0.5,1,0,1,1,0,1,0.5773502691896257,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.5,0,1,0.5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,10,26,4.041451884327381,9,7,34,87,13.793114224133722,27,3,0.9574271077563381,2,0.14285714285714285,0.46153846153846156,1.1712405241817008,0.13084364584484634,0.3186813186813187
